dataset_index,full_name,pdes,neo,a,e,i,moid,diameter,E_M_useful_kg,sigma_M_kg,value_usd,comp_class,value_per_kg,total_mass_kg,dv_out_kms,cargo_LLO_kg,dry_mass_kg,prop_mass_kg,tof_out_days,loiter_days,tof_ret_days,mission_time_days,mission_cost_usd,revenue_LLO_usd,net_cost_usd,direct_cost_usd,feasible,verdict,profit_usd,direct_minus_mining_usd,total_time_years
453478,453479 (2009 SN235),453479,N,3.185575573230414,0.2993563575821901,26.67394456612908,1.40045,5.050,34260031705769.867,3426003170576.987,0.9999,C,0.9999,89685946873743.11,8.981964978536107,327022.38683239673,55000.0,2855777.560166949,849.1525423728814,2080.0677966101694,372.08474576271186,3301.3050847457625,2916371561.8994637,326989.6845937135,2916044572.21487,972465564.4105248,True,direct_cheaper_than_mining,-2916044572.21487,-1943579007.8043451,9.038480724834395
155634,155635 (2000 GL4),155635,N,2.305233827198247,0.2038747317830107,22.83745103412344,0.853363,2.385,3608932641674.1006,360893264167.4101,0.9999,C,0.9999,9447467648361.52,6.795956259840109,341660.4761604604,55000.0,1533229.4356789694,388.135593220339,1782.915254237288,619.4745762711864,2790.5254237288136,1593548347.4015906,341626.31011284434,1593206721.0914776,1009536290.7391365,True,direct_cheaper_than_mining,-1593206721.0914776,-583670430.3523412,7.640042227868073
608489,       (2010 LY100),2010 LY100,N,3.351140462686459,0.1285810184191272,28.32589130819792,2.07064,5.475,43658217156958.72,4365821715695.872,0.9999,C,0.9999,114288526588897.17,7.758318924882281,322172.5667517942,55000.0,2296469.7467975537,820.3389830508474,2228.64406779661,619.4745762711864,3668.4576271186443,2356947412.5048876,322140.349495119,2356625272.1553926,960183472.880564,True,direct_cheaper_than_mining,-2356625272.1553926,-1396441799.2748287,10.043689601967541
86366, 86367 (1999 XY223),86367,N,3.376182671060243,0.2598565533790273,6.087874768429376,1.51167,6.277,65791533937240.41,6579153393724.041,0.9999,C,0.9999,172229146432566.5,8.506110648668525,345983.47478907043,55000.0,1207833.4895691162,733.8983050847457,891.457627118644,805.0169491525423,2430.372881355932,1268084718.9349465,345948.87644159154,1267738770.058505,1020484215.3957326,True,direct_cheaper_than_mining,-1267738770.058505,-247254554.66277242,6.653998306244851
32459, 32460 (2000 SY92),32460,N,3.954899941864044,0.3073639227302783,10.99976678887003,1.75479,19.528,1981011174957257.5,198101117495725.75,0.9999,C,0.9999,5185893128160360.0,9.029263474283166,347149.87558327086,55000.0,1205040.931729856,820.3389830508474,0.0,990.5593220338983,1810.8983050847457,1265291580.243656,347115.16059571254,1264944465.0830603,1023438106.6900277,True,direct_cheaper_than_mining,-1264944465.0830603,-241506358.39303255,4.957969349992459
474831,474832 (2005 SQ59),474832,N,3.078531187589645,0.2127949597654406,20.30774244659821,1.51134,2.502,4166539872651.988,416653987265.1988,0.9999,C,0.9999,10907172441497.35,8.149325174233947,335378.6208681513,55000.0,1510999.372773614,445.7627118644068,0.0,681.3220338983051,1127.084745762712,1571313660.6431508,335345.0830060645,1570978315.5601447,993627593.0151327,True,direct_cheaper_than_mining,-1570978315.5601447,-577350722.545012,3.085789858351025
325704,325705 (2009 UB72),325705,N,3.397995676259041,0.1039229490764015,5.522039214119542,2.055,4.858,30499039161618.586,3049903916161.8584,0.9999,C,0.9999,79840416653451.78,7.94380046466983,343588.4758066914,55000.0,1220936.1510932434,820.3389830508474,49.52542372881356,619.4745762711864,1489.3389830508472,1281190105.8126707,343554.1169591107,1280846551.6957116,1014418918.9049631,True,direct_cheaper_than_mining,-1280846551.6957116,-266427632.79074848,4.077587907052285
97704, 97705 (2000 GM77),97705,N,3.008445994813761,0.2496150158685146,1.472029261518085,1.24187,5.800,51903615010962.195,5190361501096.22,0.9999,C,0.9999,135873337725031.92,7.803976645159446,350037.3151985792,55000.0,752842.9631983599,676.271186440678,594.3050847457627,310.2372881355932,1580.8135593220338,812999554.5347053,350002.31146705936,812649552.2232382,1030750501.1815871,True,mining_cheaper_than_direct,-812649552.2232382,218100948.95834887,4.328031647698929
224,   225 Henrietta,225,N,3.393519695778486,0.2641022812804333,20.86011700193405,1.58027,95.934,2.3487202106584205e+17,2.348720210658421e+16,0.9999,C,0.9999,6.148482226854504e+17,8.27230207386643,330119.06938430085,55000.0,1867141.6767323585,733.8983050847457,742.8813559322034,928.7118644067797,2405.491525423729,1927530042.2011187,330086.0574773624,1927199956.1436412,980307863.2813305,True,direct_cheaper_than_mining,-1927199956.1436412,-946892092.8623108,6.585876866320955
250894,250895 (2005 VT75),250895,N,3.103290336788552,0.1743891852654521,8.900101526015854,1.56282,4.893,31163000989539.168,3116300098953.917,0.9999,C,0.9999,81578536621830.28,8.832764049595811,344805.1266003031,55000.0,1116559.904508452,561.0169491525423,99.05084745762711,805.0169491525423,1465.084745762712,1176792148.9685898,344770.64608764305,1176447378.3225021,1017500067.5164148,True,direct_cheaper_than_mining,-1176447378.3225021,-158947310.80608737,4.0111834244016755
6143,  6144 Kondojiro (1994 EQ3),6144,N,4.761392046272173,0.3615451544707015,5.88349032103415,2.04184,32.492,9125211936014398.0,912521193601440.0,0.9999,C,0.9999,2.3887989361294236e+16,9.762058571977391,337486.61407036654,55000.0,1543109.7812428304,1310.1694915254238,297.1525423728813,619.4745762711864,2226.7966101694915,1603430748.077329,337452.8654089595,1603093295.21192,998966051.9731661,True,direct_cheaper_than_mining,-1603093295.21192,-604127243.2387539,6.096636851935637
24453, 24454 (2000 QF198),24454,N,5.061071281515091,0.0314080686340007,4.176306226317712,3.89985,28.224,5980938222019989.0,598093822201998.9,0.9999,C,0.9999,1.5656906340366464e+16,9.605466441075468,337533.84621833946,55000.0,1729113.2949295582,964.406779661017,2179.1186440677966,1052.406779661017,4195.932203389831,1789472950.4949036,337500.09283371764,1789135450.4020698,999085666.6299821,True,direct_cheaper_than_mining,-1789135450.4020698,-790049783.7720877,11.48783628580378
609783,       (2010 MF96),2010 MF96,N,3.994876303077904,0.3270491160875869,11.12089394638253,1.68876,2.849,6151640874092.139,615164087409.2139,0.9999,C,0.9999,16103771921707.168,9.147791964659078,352539.7830640936,55000.0,1473801.7774729049,820.3389830508474,0.0,990.5593220338983,1810.8983050847457,1534108328.2426193,352504.5290857872,1533755823.7135334,1037087960.8943638,True,direct_cheaper_than_mining,-1533755823.7135334,-496667862.81916964,4.957969349992459
122732,122733 (2000 SK47),122733,N,5.110679299874785,0.0410255719969088,22.02072160177367,3.91472,15.235,940678031914967.0,94067803191496.7,0.9999,C,0.9999,2462507936950175.5,8.944741976150477,324150.9187018414,55000.0,2125377.4282587282,1166.1016949152543,0.0,1052.406779661017,2218.5084745762715,2185819506.763806,324118.5036099712,2185495388.2601957,965193617.4478109,True,direct_cheaper_than_mining,-2185495388.2601957,-1220301770.8123848,6.073945173377882
241709,241710 (2000 SF367),241710,N,3.401439858918646,0.1914958259757483,6.854588699171699,1.75017,6.471,72082165561144.64,7208216556114.465,0.9999,C,0.9999,188696768484671.84,7.975794495710494,345840.2774946955,55000.0,1294845.299072341,474.5762711864407,0.0,619.4745762711864,1094.050847457627,1355114626.894548,345805.693466946,1354768821.201081,1020121570.5455887,True,direct_cheaper_than_mining,-1354768821.201081,-334647250.6554923,2.9953479738744067
16559, 16560 Daitor (1991 VZ5),16560,N,5.055443763142939,0.0411013086097112,15.31143661144302,3.83569,43.861,2.2446530013454644e+16,2244653001345464.5,0.9999,C,0.9999,5.876054977344147e+16,9.3639826435392,334441.4877677711,55000.0,1837309.3313212288,877.9661016949153,2080.0677966101694,866.8644067796611,3824.8983050847455,1897691491.6621435,334408.04361899436,1897357083.6185246,991254318.4764211,True,direct_cheaper_than_mining,-1897357083.6185246,-906102765.1421034,10.47200083527651
