dataset_index,full_name,pdes,neo,a,e,i,q,om,w,moid,diameter,E_M_useful_kg,sigma_M_kg,value_usd,comp_class,value_per_kg,total_mass_kg,dv_out_kms,cargo_LLO_kg,dry_mass_kg,prop_mass_kg,tof_out_days,loiter_days,tof_ret_days,mission_time_days,mission_cost_usd,revenue_LLO_usd,net_cost_usd,direct_cost_usd,feasible,verdict,profit_usd,direct_minus_mining_usd,total_time_years
15397, 15398 (1997 UZ23),15398,N,5.128779956576502,0.0253402996988217,28.47030665993791,4.998815135387543,189.5946631398176,318.2213297512761,4.02556,35.516,1.191751667153e+16,1191751667153000.0,0.9999,C,0.9999,3.119768762180628e+16,9.892571915455848,314389.4105935729,55000.0,2439158.6777359955,993.2203389830509,0.0,805.0169491525423,1798.2372881355932,2499666022.7409644,314357.97165251354,2499351664.769312,940472754.8047345,True,direct_cheaper_than_mining,-2499351664.769312,-1558878909.9645774,4.923305374772329
410,   411 Xanthe (1896 CJ),411,N,2.933919127678008,0.1160436871825521,15.35332409189202,2.593456334206835,107.3799481006893,181.0686498086,1.57647,76.53,1.1923637553504146e+17,1.1923637553504146e+16,0.9999,C,0.9999,3.12137108730475e+17,7.14325919565353,348857.0355453343,55000.0,1305698.1978715884,445.7627118644068,2773.423728813559,619.4745762711864,3838.6610169491523,1365969783.0967457,348822.1498417797,1365620960.946904,1027761461.8994735,True,direct_cheaper_than_mining,-1365620960.946904,-337859499.0474304,10.509681086787548
429264,429265 (2010 CW15),429265,N,3.146845595013066,0.2675440525038137,22.93625930476049,2.304925771919495,212.9424734375679,263.7104673497943,1.44776,4.637,26523138546319.473,2652313854631.9473,0.9999,C,0.9999,69432299859475.055,8.008784041898044,331409.25094638095,55000.0,1507594.9483620357,388.135593220339,2030.5423728813557,866.8644067796611,3285.5423728813557,1567908528.111295,331376.1100212863,1567577152.0012736,983575227.3839936,True,direct_cheaper_than_mining,-1567577152.0012736,-584001924.61728,8.995324771749091
39293, 39294 (2001 DB33),39294,N,3.978401085720839,0.0582533299278068,12.04094740579597,3.746645974689198,128.591003749345,56.94061699893679,2.76988,19.224,1889926434558163.2,188992643455816.3,0.9999,C,0.9999,4947451399366919.0,8.667076602020567,343969.83137414354,55000.0,1475203.2295872818,647.457627118644,49.52542372881356,743.1694915254237,1440.1525423728813,1535510071.859036,343935.4343910061,1535166136.424645,1015384695.7599934,True,direct_cheaper_than_mining,-1535166136.424645,-519781440.6646515,3.9429227717258897
249015,249016 (2007 RK116),249016,N,3.250235337027886,0.0414994781727382,12.49138274633293,3.115352266602634,352.0278148515637,285.8257955326326,2.12883,4.382,22383641726267.68,2238364172626.768,0.9999,C,0.9999,58595920749391.83,7.158282400577167,342377.3530787674,55000.0,1221045.2074821915,589.8305084745763,0.0,495.77966101694915,1085.6101694915255,1281299184.8853478,342343.11534345953,1280956841.7700043,1011351770.0311577,True,direct_cheaper_than_mining,-1280956841.7700043,-269605071.73884654,2.972238657060987
2701,  2702 Batrakov (1978 SZ2),2702,N,3.408933217935097,0.1003645736683102,1.616091174126739,3.0667970888533,243.191287923354,323.6452532378423,2.06271,24.927,4120250941139446.5,412025094113944.7,0.9999,C,0.9999,1.0785997228113734e+16,8.646529284146675,349896.67340555805,55000.0,1224064.5249247174,532.2033898305085,198.10169491525423,743.1694915254237,1473.4745762711864,1284319130.3459017,349861.6837382175,1283969268.6621635,1030394328.0976139,True,direct_cheaper_than_mining,-1283969268.6621635,-253574940.56454957,4.034153528463207
602277,       (2010 FN69),2010 FN69,N,2.061803517473304,0.1563146051317839,13.76322916277376,1.739513514780141,182.9813845392412,128.3252717648247,0.761003,2.192,2801788030615.1436,280178803061.51434,0.9999,C,0.9999,7334523640353.778,6.386349860889822,337567.7684578376,55000.0,1052704.565931618,618.6440677966102,495.2542372881356,619.4745762711864,1733.3728813559321,1112923528.4813318,337534.0116809918,1112585994.4696507,999171574.1571671,True,direct_cheaper_than_mining,-1112585994.4696507,-113414420.31248367,4.745716307613777
182930,182931 (2002 GQ1),182931,N,3.331171546842489,0.3193999107901089,19.71991862149807,2.267195651954449,205.1768921399579,292.3211360067637,1.35809,8.658,172649915695510.88,17264991569551.088,0.9999,C,0.9999,451963130092960.4,7.1965383809420445,332735.28090546216,55000.0,1532474.5517011737,388.135593220339,0.0,743.1694915254237,1131.3050847457628,1592793306.4079273,332702.0073773716,1592460604.40055,986933376.9768095,True,direct_cheaper_than_mining,-1592460604.40055,-605527227.4237404,3.0973445167577354
214621,214622 (2006 RC79),214622,N,2.814911802772193,0.0230196148938697,1.616169656200504,2.750113617112169,115.1587544191796,1.273603042648638,1.76659,3.125,8118273740553.946,811827374055.3947,0.9999,C,0.9999,21252025498832.32,7.174485722252765,360534.97737893503,55000.0,829745.4605387503,474.5762711864407,99.05084745762711,557.6271186440678,1131.2542372881355,889918047.5945424,360498.9238811971,889557548.6706612,1057335662.1992965,True,mining_cheaper_than_direct,-889557548.6706612,167778113.52863526,3.097205304005847
604416,       (2010 HD63),2010 HD63,N,3.468830360514694,0.3159623171080925,7.017423817873186,2.372810682151571,232.8594597421094,256.4217528802415,1.40035,3.408,10529612389776.28,1052961238977.628,0.9999,C,0.9999,27564430339728.48,8.165412645244253,350086.5959155065,55000.0,1242482.325907504,762.7118644067797,742.8813559322034,928.7118644067797,2434.3050847457625,1302740762.2312925,350051.5872559149,1302390710.6440365,1030875303.8064069,True,direct_cheaper_than_mining,-1302390710.6440365,-271515406.8376297,6.664764092390863
270398,270399 (2002 AP189),270399,N,2.681773707726702,0.2071011703164703,26.66543590841412,2.126375234332563,287.030769784672,285.6332300970839,1.25501,3.938,16245787251924.148,1624578725192.415,0.9999,C,0.9999,42528238879382.586,6.276515791612752,333369.83134808403,55000.0,2091582.411174193,272.8813559322034,0.0,433.93220338983053,706.8135593220339,2152017460.315717,333336.49436494923,2151684123.8213525,988540365.7902359,True,direct_cheaper_than_mining,-2151684123.8213525,-1163143758.0311165,1.9351500597454727
421927,421928 (2014 QC239),421928,N,3.405653874195798,0.1219817577957299,6.668670291063295,2.990226228177558,139.1851941055821,266.8924831525719,2.00911,3.735,13860708963674.098,1386070896367.41,0.9999,C,0.9999,36284578438937.43,8.210064143707333,344560.809010282,55000.0,1225226.8276281892,503.3898305084746,1436.2372881355932,433.93220338983053,2373.5593220338983,1285481674.808336,344526.35292938096,1285137148.4554067,1016881337.1402054,True,direct_cheaper_than_mining,-1285137148.4554067,-268255811.31520128,6.498451258135245
600848,       (2010 DO72),2010 DO72,N,2.563351310577513,0.041288120945577,26.26618606577744,2.457515351640385,338.0413127403077,28.22956112322133,1.46024,2.422,3779514732981.014,377951473298.1015,0.9999,C,0.9999,9894017625604.75,8.174323073352246,319966.58440650534,55000.0,2037465.4193794907,416.9491525423729,1485.7627118644068,681.3220338983051,2584.0338983050847,2097889212.1867216,319934.5877480647,2097569277.5989735,954596857.9901102,True,direct_cheaper_than_mining,-2097569277.5989735,-1142972419.6088634,7.074699242450608
24561, 24562 (4647 P-L),24562,N,2.178360236903856,0.1241578205001673,1.515646851084538,1.907899777625645,194.4256097204735,76.80104193718344,0.89193,4.427,23080339465203.45,2308033946520.345,0.9999,C,0.9999,60419736819904.32,5.3151206596578,378390.7001404615,55000.0,447818.2470747017,272.8813559322034,643.8305084745763,310.2372881355932,1226.9491525423728,507911393.27009326,378352.8610704475,507533040.4090228,1102554993.5653849,True,mining_cheaper_than_direct,-507533040.4090228,595021953.156362,3.3592037030591997
442037,442038 (2010 PG69),442038,N,3.217889798264035,0.2647812910354071,19.06728877814288,2.365852783070018,7.131073532200902,93.53869788856736,1.47177,4.049,17658627949954.195,1765862794995.4197,0.9999,C,0.9999,46226774738099.984,7.186044084641412,340454.12900680135,55000.0,1316372.2512514764,733.8983050847457,693.3559322033898,619.4745762711864,2046.728813559322,1376646056.6797366,340420.08359390066,1376305636.5961428,1006481235.9305245,True,direct_cheaper_than_mining,-1376305636.5961428,-369824400.6656183,5.603638093249342
249464,249465 (2009 HV102),249465,N,5.189780642300816,0.2010708648414988,11.57075652820183,4.146266960215722,121.4020501153039,166.8492973464558,3.1306,11.472,401634527708347.06,40163452770834.71,0.9999,C,0.9999,1051399287194625.8,9.754937491382574,341147.55612652865,55000.0,1549873.3397633524,1396.6101694915255,49.52542372881356,1114.2542372881355,2560.389830508475,1610195713.418023,341113.441370916,1609854599.9766521,1008237328.9839371,True,direct_cheaper_than_mining,-1609854599.9766521,-601617270.992715,7.009965312822655
595820,       (2009 WZ69),2009 WZ69,N,5.155044168518029,0.197449352944298,12.78923779721587,4.137184033044868,26.35635617856142,36.13698981228223,3.15985,6.377,68986303885310.75,6898630388531.075,0.9999,C,0.9999,180592418547933.9,9.349482094305747,325669.4939286947,55000.0,2367673.550842487,791.5254237288136,0.0,681.3220338983051,1472.8474576271187,2428166026.941062,325636.92697930185,2427840390.014083,969039384.8415214,True,direct_cheaper_than_mining,-2427840390.014083,-1458801005.1725616,4.032436571189921
597117,       (2010 AH91),2010 AH91,N,2.994940342540442,0.3056493597284461,20.08395071438376,2.079538744418063,222.386872211979,63.42630881318505,1.14359,4.253,20464435733488.125,2046443573348.8125,0.9999,C,0.9999,53571821291853.73,6.644369391617489,341134.7599717404,55000.0,1771512.7562344393,647.457627118644,2525.7966101694915,743.1694915254237,3916.423728813559,1831881230.887736,341100.64649574325,1831540130.2412403,1008204922.9272735,True,direct_cheaper_than_mining,-1831540130.2412403,-823335207.3139668,10.722583788675042
110356,110357 (2001 SZ316),110357,N,3.129300099856374,0.1084678728477023,22.53586880473988,2.789871574522851,86.95754778240645,249.3036567624321,1.8573,7.492,111868272669624.84,11186827266962.484,0.9999,C,0.9999,292848881334096.44,9.194435947487275,332472.52749119676,55000.0,2544045.362350503,416.9491525423729,1981.0169491525423,866.8644067796611,3264.830508474576,2604574523.785872,332439.28023844765,2604242084.5056334,986267958.1715376,True,direct_cheaper_than_mining,-2604242084.5056334,-1617974126.3340957,8.938618777480016
11749, 11750 (1999 NM33),11750,N,3.97958889117521,0.0534952689833535,2.678528079141231,3.766699712998627,327.0847040768899,328.4570216650902,2.75043,18.244,1615376709362383.2,161537670936238.34,0.9999,C,0.9999,4228734841262783.0,8.27247385155851,340496.4163505053,55000.0,1266901.0877752937,849.1525423728814,148.57627118644066,866.8644067796611,1864.593220338983,1327164603.2015512,340462.3667088703,1326824140.8348424,1006588327.9498775,True,direct_cheaper_than_mining,-1326824140.8348424,-320235812.88496494,5.104978015986264
62725, 62726 (2000 TN55),62726,N,3.339318374685282,0.0991623457961108,28.69144127900389,3.008183731291433,106.1692264293806,210.5708018299412,2.01332,13.634,674191845264071.2,67419184526407.125,0.9999,C,0.9999,1764900118492333.0,10.649485218777407,328867.16385793366,55000.0,2375486.516835124,676.271186440678,0.0,805.0169491525423,1481.2881355932204,2435980618.030626,328834.2771415479,2435651783.7534842,977137432.6249017,True,direct_cheaper_than_mining,-2435651783.7534842,-1458514351.1285825,4.0555458880033415
46267, 46268 (2001 HJ56),46268,N,2.546739914030823,0.012947145078484,8.830196283885185,2.5137669028867,266.4430205305822,65.35110158765586,1.50803,4.565,25306726516666.977,2530672651666.6978,0.9999,C,0.9999,66247975174520.88,6.373287609065226,359041.48285071005,55000.0,721744.5486449525,416.9491525423729,742.8813559322034,495.77966101694915,1655.6101694915253,781894671.5110707,359005.578702425,781535665.9323683,1053553411.2723969,True,mining_cheaper_than_direct,-781535665.9323683,272017745.34002864,4.532813605726284
267713,267714 (2003 BS19),267714,N,3.98712950556366,0.2078371527240982,14.15246061450157,3.158455861585067,347.7309462878852,144.162068363194,2.18596,5.805,52037964249835.32,5203796424983.532,0.9999,C,0.9999,136225037303233.83,9.536037414623939,341917.72014591185,55000.0,1421644.291447149,964.406779661017,99.05084745762711,743.1694915254237,1806.6271186440677,1481939993.4597697,341883.52837389725,1481598109.9313958,1010187757.0043457,True,direct_cheaper_than_mining,-1481598109.9313958,-471410352.9270501,4.9462754788338605
195971,195972 (2002 RH185),195972,N,3.233581819816028,0.1065887294764232,16.01767531316895,2.888918441983777,205.4863940074058,135.2061670727931,1.90603,6.079,59759926731574.21,5975992673157.422,0.9999,C,0.9999,156439598773754.47,7.677095234085252,344616.5049700471,55000.0,1585458.621757592,877.9661016949153,0.0,619.4745762711864,1497.4406779661017,1645788397.1509175,344582.0433195501,1645443815.107598,1017022386.2645677,True,direct_cheaper_than_mining,-1645443815.107598,-628421428.8430303,4.0997691388531186
14764, 14765 (9519 P-L),14765,N,2.76751796195854,0.0726748904239454,4.679771795262106,2.566388897326902,29.92334596104103,289.9727726089235,1.55755,7.437,109422585078829.98,10942258507883.0,0.9999,C,0.9999,286446557797984.25,6.729307228997716,362006.23073332105,55000.0,871152.5552266429,359.3220338983051,1683.8644067796608,495.77966101694915,2538.966101694915,931333754.95813,361970.0301102477,930971784.9280198,1061061587.710349,True,mining_cheaper_than_direct,-930971784.9280198,130089802.7823292,6.951310340027145
505415,505416 (2013 RT16),505416,N,2.406252804394732,0.3385837653975862,20.16663841563317,1.591534669384262,188.7863047524228,233.7931432910021,0.670068,2.325,3343355039298.944,334335503929.8944,0.9999,C,0.9999,8752238322772.1045,7.442507931049762,351224.8402221442,55000.0,931932.3798433586,301.6949152542373,49.52542372881356,743.1694915254237,1094.3898305084745,992126221.7783661,351189.717738122,991775032.0606279,1033757889.2477713,True,mining_cheaper_than_direct,-991775032.0606279,41982857.187143326,2.996276058886994
45821, 45822 (2000 QQ116),45822,N,5.248809166041253,0.1890173308274567,7.298859226119233,4.256693267453447,91.9472208987278,271.1908504112298,3.26422,19.063,1842838894571582.5,184283889457158.25,0.9999,C,0.9999,4824185587883724.0,8.926852547229988,333018.48559703224,55000.0,1686475.008400735,1252.542372881356,0.0,928.7118644067797,2181.2542372881358,1746825795.2024822,332985.18374847254,1746492810.0187337,987650588.3136774,True,direct_cheaper_than_mining,-1746492810.0187337,-758842221.7050563,5.971948630494554
604960,       (2010 JN11),2010 JN11,N,2.172706341186229,0.1940334165505763,20.30711898867942,1.751128706644763,98.19309013867354,230.0805676282159,0.787832,3.877,15502474627139.877,1550247462713.9878,0.9999,C,0.9999,40582394311884.49,7.523255921598644,345655.23390027037,55000.0,1283264.9764354443,272.8813559322034,49.52542372881356,372.08474576271186,694.4915254237288,1343531895.5505428,345620.66837688035,1343186274.882166,1019652950.6120672,True,direct_cheaper_than_mining,-1343186274.882166,-323533324.2700987,1.9014141695379296
88070, 88071 Taniguchijiro (2000 VO59),88071,N,3.37210075770531,0.1878040844870505,22.56637429746318,2.738806462106375,127.5213213403791,241.9110618942423,1.80958,8.068,139704789346286.72,13970478934628.674,0.9999,C,0.9999,365719343838446.94,9.668384486229609,328690.55110546254,55000.0,2000462.2725009874,503.3898305084746,99.05084745762711,866.8644067796611,1469.3050847457628,2060878368.6536674,328657.682050352,2060549710.971617,976690163.6633408,True,direct_cheaper_than_mining,-2060549710.971617,-1083859547.3082762,4.022738082808385
457003,457004 (2008 CZ76),457004,N,3.952136440019949,0.0753573566175116,12.63887960399184,3.654313884908303,114.9190761361501,53.37993210940786,2.68239,7.239,100913520199382.77,10091352019938.275,0.9999,C,0.9999,264171518846551.75,8.269136428882153,339218.9580448271,55000.0,1634952.3265713924,561.0169491525423,1584.8135593220338,557.6271186440678,2703.457627118644,1695292396.6553192,339185.03614902264,1694953211.6191702,1003353185.2898843,True,direct_cheaper_than_mining,-1694953211.6191702,-691600026.3292859,7.401663592385062
610682,       (2010 NX77),2010 NX77,N,3.436558543435831,0.2732743791616981,9.46198808799481,2.497435141025575,25.11972353451401,91.95049458242448,1.53451,5.066,34586704431101.387,3458670443110.1387,0.9999,C,0.9999,90541111076181.64,8.149400927170861,346564.24798859627,55000.0,1262808.1743991605,935.5932203389831,742.8813559322034,743.1694915254237,2421.64406779661,1323070838.4994357,346529.59156379744,1322724308.907872,1021955014.2039716,True,direct_cheaper_than_mining,-1322724308.907872,-300769294.70390034,6.630100117170733
247386,247387 (2001 YS115),247387,N,2.611141994855217,0.1606224256898271,15.67794037799867,2.191734033820998,309.023611849844,145.4324237437264,1.2246,3.817,14793812363015.426,1479381236301.5427,0.9999,C,0.9999,38727257494804.78,7.04216989462727,349570.4266389473,55000.0,955576.9257351819,474.5762711864407,1535.2881355932202,557.6271186440678,2567.4915254237285,1015775685.7357348,349535.4695962834,1015426150.2661386,1029568113.3963934,True,mining_cheaper_than_direct,-1015426150.2661386,14141963.130254865,7.029408693836355
481790,481791 (2008 TZ21),481791,N,3.98730001261379,0.2951333617224925,5.291685833107135,2.810514755694945,220.4121337109206,205.1837242694443,1.82501,4.674,27163126136710.406,2716312613671.041,0.9999,C,0.9999,71107660043744.52,10.762912756020846,353775.4442340372,55000.0,1692997.2485318382,705.0847457627119,99.05084745762711,1052.406779661017,1856.5423728813562,1753349391.9595327,353740.0666896138,1752995651.892843,1040217252.9788197,True,direct_cheaper_than_mining,-1752995651.892843,-712778398.9140233,5.08293599693732
608896,       (2010 MM12),2010 MM12,N,2.277853999615905,0.1308896763412103,15.35624144116692,1.979706426853648,213.145097691991,188.7119371136898,0.987622,1.669,1236752042361.8044,123675204236.18044,0.9999,C,0.9999,3237570791523.0483,7.489978566621121,353555.2864823901,55000.0,1081076.9729459956,359.3220338983051,0.0,372.08474576271186,731.406779661017,1141301836.9563684,353519.93095374183,1140948317.0254147,1039659707.005604,True,direct_cheaper_than_mining,-1140948317.0254147,-101288610.01981068,2.002482627408671
307780,307781 (2003 WR81),307781,N,3.938324510443819,0.3313568218154843,13.16781497168594,2.633333817385132,120.9920813887159,245.9233937325034,1.66452,4.247,20377946098646.414,2037794609864.6416,0.9999,C,0.9999,53345408635200.05,8.96697534083795,345398.86338596465,55000.0,1295507.909615749,474.5762711864407,49.52542372881356,928.7118644067797,1452.813559322034,1355777375.2609491,345364.3234996261,1355432010.9374495,1019003696.3985182,True,direct_cheaper_than_mining,-1355432010.9374495,-336428314.53893125,3.9775867469460207
24700, 24701 Elyu-Ene (1990 VY5),24701,N,3.932746004232871,0.1699185883915171,15.54606616473534,3.264499354691242,94.30422797061794,34.80245351220516,2.29489,17.503,1426432103428333.2,142643210342833.34,0.9999,C,0.9999,3734115454000872.5,8.268483533842469,330876.7920861576,55000.0,1812249.3820768187,589.8305084745763,49.52542372881356,433.93220338983053,1073.2881355932204,1872626329.9482906,330843.704406949,1872295486.2438836,982226783.8647466,True,direct_cheaper_than_mining,-1872295486.2438836,-890068702.379137,2.938502766853444
279264,279265 (2009 VJ86),279265,N,3.902336545744448,0.1735478062404136,2.566186962626694,3.225094599018705,187.3043269158847,282.3529184979135,2.24338,5.106,35412456789009.94,3541245678900.994,0.9999,C,0.9999,92702766463376.8,7.951618012142861,347818.9534428134,55000.0,1147241.51377405,849.1525423728814,49.52542372881356,557.6271186440678,1456.3050847457625,1207480140.008915,347784.17154746916,1207132355.8373675,1025132535.6327506,True,direct_cheaper_than_mining,-1207132355.8373675,-181999820.2046169,3.9871460225756676
38612, 38613 (2000 AV110),38613,N,3.976482264518872,0.1408717876412895,15.19731426633221,3.416308099392215,260.6421083866667,28.10523186662782,2.40851,24.016,3684814680590601.5,368481468059060.25,0.9999,C,0.9999,9646111729294770.0,10.22988835548886,342152.105848782,55000.0,1745982.0462139875,733.8983050847457,99.05084745762711,990.5593220338983,1823.508474576271,1806345210.4796002,342117.89063819713,1806003092.588962,1010781335.0357202,True,direct_cheaper_than_mining,-1806003092.588962,-795221757.5532418,4.992494112460701
1876,  1877 Marsden (1971 FC),1877,N,3.954331980534728,0.2076964194088534,17.51683234209434,3.133031387023745,352.7751090084581,306.2450962484434,2.15773,35.643,1.204582024260014e+16,1204582024260014.0,0.9999,C,0.9999,3.1533560844502984e+16,8.063307915805234,330300.51045810524,55000.0,1972514.652186587,561.0169491525423,1733.3898305084745,805.0169491525423,3099.423728813559,2032924935.234242,330267.4804070594,2032594667.753835,980767359.8891886,True,direct_cheaper_than_mining,-2032594667.753835,-1051827307.8646463,8.485759695588115
259257,259258 (2003 CG6),259258,N,3.99391903299651,0.201165811141467,7.436644954334675,3.190479071090423,110.1024021160646,11.60584702294463,2.20718,7.438,109466730822681.48,10946673082268.148,0.9999,C,0.9999,286562122572464.56,8.567163055020908,345480.83898590517,55000.0,1102511.1458355337,877.9661016949153,2822.9491525423728,1052.406779661017,4753.322033898305,1162740468.1538675,345446.29090200656,1162395021.8629656,1019211298.2899203,True,direct_cheaper_than_mining,-1162395021.8629656,-143183723.57304525,13.013886472000834
7393,  7394 Xanthomalitia (1985 QX4),7394,N,3.931980905581402,0.0338531642928013,8.6091824447026,3.798870909988597,174.6683961139825,190.5863726992918,2.79551,32.472,9108371613121090.0,910837161312109.0,0.9999,C,0.9999,2.384390474639029e+16,8.92435014417676,339561.7900632399,55000.0,1550624.899279006,705.0847457627119,1485.7627118644068,928.7118644067797,3119.5593220338983,1610947429.258056,339527.8338842336,1610607901.4241717,1004221401.8751528,True,direct_cheaper_than_mining,-1610607901.4241717,-606386499.5490189,8.540887945335793
612665,       (2010 PK34),2010 PK34,N,2.353957661419667,0.1419482062001309,23.9315744185808,2.01981759391009,87.89529063971001,347.3134019237652,1.03778,1.741,1403815196952.031,140381519695.2031,0.9999,C,0.9999,3674908892544.5835,7.791686379368024,338015.923320274,55000.0,1801625.7522562712,330.50847457627117,693.3559322033898,619.4745762711864,1643.3389830508472,1862000490.4127405,337982.12172794197,1861662508.2910125,1000306519.1548291,True,direct_cheaper_than_mining,-1861662508.2910125,-861355989.1361834,4.499216928270629
59111, 59112 (1998 WN35),59112,N,3.989811456863714,0.1896420950175682,2.662763423586665,3.233175253458984,229.95437229,117.268586445639,2.22684,17.645,1461432005747056.8,146143200574705.7,0.9999,C,0.9999,3825738234939939.0,9.278329375947838,345278.9167940871,55000.0,1312108.9057351681,906.7796610169491,1188.6101694915253,681.3220338983051,2776.7118644067796,1372381824.387561,345244.3889024077,1372036579.9986587,1018699933.5793492,True,direct_cheaper_than_mining,-1372036579.9986587,-353336646.4193095,7.602222763605146
604587,       (2010 HU82),2010 HU82,N,3.564282399306319,0.265350086115877,14.79380692893662,2.618499757709082,221.1418090931607,278.2711496788983,1.68253,2.256,3054435172832.7505,305443517283.2751,0.9999,C,0.9999,7995903593803.012,7.665142063274504,345548.4212299371,55000.0,1344121.9642373978,416.9491525423729,0.0,681.3220338983051,1098.2711864406779,1404401541.605959,345513.8663878141,1404056027.739571,1019382449.2384515,True,direct_cheaper_than_mining,-1404056027.739571,-384673578.5011196,3.0069026322811165
611852,       (2010 OJ74),2010 OJ74,N,3.993334463938397,0.2828218900809023,10.16662253655855,2.863932063122133,75.35184875754383,293.2507750899816,1.88304,3.144,8267253188273.254,826725318827.3254,0.9999,C,0.9999,21642024053071.344,8.267483165991246,337128.7572494835,55000.0,1188799.4084298578,964.406779661017,2773.423728813559,619.4745762711864,4357.3050847457625,1249046678.7068112,337095.04437375854,1248709583.6624374,998059785.3167418,True,direct_cheaper_than_mining,-1248709583.6624374,-250649798.3456956,11.929651156045894
78132, 78133 (2002 NQ13),78133,N,3.944717022218602,0.3021812890681903,13.88738609986606,2.752697347435352,131.5598087063095,232.7353324875666,1.77582,10.910,345452132496922.94,34545213249692.297,0.9999,C,0.9999,904324954180426.5,9.281760571587268,346690.4819836777,55000.0,1328414.286145874,618.6440677966102,99.05084745762711,1114.2542372881355,1831.9491525423728,1388690596.3173923,346655.81293547933,1388343940.5044568,1022274699.770862,True,direct_cheaper_than_mining,-1388343940.5044568,-366069240.7335948,5.015603429274121
250330,250331 (2003 SQ87),250331,N,2.291224970029101,0.1846107920111648,10.59359296692288,1.868240113636272,1.952513419093499,68.07115516283551,0.910188,2.845,6125766498505.98,612576649850.598,0.9999,C,0.9999,16036037954204.137,5.347419558050047,366123.74688019045,55000.0,629797.773825993,416.9491525423729,0.0,310.2372881355932,727.1864406779661,689928771.7629488,366087.1345055024,689562684.6284432,1071489131.2792765,True,mining_cheaper_than_direct,-689562684.6284432,381926446.65083325,1.9909279690019606
607693,       (2010 LR23),2010 LR23,N,2.246623365863147,0.2480033335352199,15.82877526653854,1.689453281930971,234.1831874916091,120.1806953796305,0.743817,3.324,9770047417875.662,977004741787.5664,0.9999,C,0.9999,25576040360931.05,5.396537047312155,355792.71894818253,55000.0,859959.0645403864,272.8813559322034,0.0,495.77966101694915,768.6610169491526,920137936.0258108,355757.1396762877,919782178.8861345,1045325968.8215591,True,mining_cheaper_than_direct,-919782178.8861345,125543789.93542457,2.1044791702919987
328549,328550 (2009 RC57),328550,N,3.112939150268941,0.0476582295344178,5.983908782156383,2.964581981718748,63.57286811231572,345.8344513255929,1.97487,4.061,17816098070880.242,1781609807088.0244,0.9999,C,0.9999,46639000185550.375,7.122989056277515,355769.42995864706,55000.0,896525.1395908024,589.8305084745763,0.0,495.77966101694915,1085.6101694915255,956711616.8198372,355733.85301565117,956355882.9668216,1045266989.8292745,True,mining_cheaper_than_direct,-956355882.9668216,88911106.86245298,2.972238657060987
606671,       (2010 KM54),2010 KM54,N,3.8562008,0.238837,3.48814,2.9351973695304,36.99963,275.81446,1.92423,2.838,6080661106526.711,608066110652.6711,0.9999,C,0.9999,15917961011850.027,8.032121140488655,336301.6764349473,55000.0,1244872.87331228,705.0847457627119,346.6779661016949,433.93220338983053,1485.6949152542375,1305131806.8699288,336268.0462673038,1304795538.8236616,995965216.4259417,True,direct_cheaper_than_mining,-1304795538.8236616,-308830322.39771986,4.067610993166975
286574,286575 (2002 CF211),286575,N,5.122945274510824,0.0276857354613257,20.43169314515272,4.981112766857868,343.1267643417173,156.03975037,3.99829,10.994,353493004819694.6,35349300481969.46,0.9999,C,0.9999,925374358166739.9,11.582137758959353,325795.33529153315,55000.0,3364985.061823162,906.7796610169491,99.05084745762711,1176.1016949152543,2181.9322033898306,3425684978.7160206,325762.755758004,3425359215.960263,969358076.0735567,True,direct_cheaper_than_mining,-3425359215.960263,-2456001139.8867064,5.973804800519728
386500,386501 (2009 BA47),386501,N,3.944661489209777,0.0681868180318464,7.692777360233656,3.675687574047798,312.6649374842081,245.5311823330915,2.68462,6.673,79045472666460.03,7904547266646.004,0.9999,C,0.9999,206925321116387.53,8.137632603877424,343560.6550545537,55000.0,1491623.3520660822,561.0169491525423,1535.2881355932202,619.4745762711864,2715.779661016949,1551933609.723312,343526.2989890482,1551590083.4243228,1014348463.2966089,True,direct_cheaper_than_mining,-1551590083.4243228,-537241620.1277139,7.435399482592604
330522,330523 (2007 TJ156),330523,N,4.005609075089661,0.2103660671082379,7.94522456143205,3.162964847589983,244.0975409442823,158.218708834557,2.17326,8.462,161187993513603.12,16118799351360.312,0.9999,C,0.9999,421958098203149.56,8.857311958169628,341004.0559670248,55000.0,1713246.2812746025,705.0847457627119,49.52542372881356,681.3220338983051,1435.9322033898306,1773602636.5011075,340969.9555614281,1773261666.545546,1007873917.1327142,True,direct_cheaper_than_mining,-1773261666.545546,-765387749.4128319,3.9313681133191802
605078,       (2010 JN23),2010 JN23,N,3.362717830431428,0.2550426140612025,25.90130165923749,2.505081484607981,54.07213043189351,264.4264367670414,1.64788,2.721,5359191198436.86,535919119843.6861,0.9999,C,0.9999,14029296330986.545,7.795197735269645,322599.9019824449,55000.0,1800791.8962739091,388.135593220339,49.52542372881356,619.4745762711864,1057.135593220339,1861166460.9883342,322567.6419922467,1860843893.3463418,961265692.4948176,True,direct_cheaper_than_mining,-1860843893.3463418,-899578200.8515242,2.8942795160036656
